customer_id,total_spent,orders,total_units,first_purchase,last_purchase,average_order_value,active_days,customer_value_segment
12584,2338.15,9,416,2011-03-04 15:15:00,2011-12-06 09:35:00,259.7944444444445,277,High
18257,2337.63,8,1041,2011-02-16 15:13:00,2011-10-31 14:48:00,292.20375,257,High
15281,2332.15,9,1211,2011-01-10 15:51:00,2011-10-12 09:10:00,259.1277777777778,275,High
12782,2330.92,5,1086,2010-12-17 11:30:00,2011-12-05 09:16:00,466.184,353,High
15785,2328.9700000000003,5,1612,2011-02-17 14:17:00,2011-11-07 11:33:00,465.79400000000004,263,High
17313,2328.84,1,1402,2011-11-08 15:45:00,2011-11-08 15:45:00,2328.84,1,High
17744,2322.4,6,3412,2010-12-16 14:17:00,2011-12-06 12:11:00,387.06666666666666,355,High
17211,2317.2200000000003,8,1323,2010-12-05 12:44:00,2011-11-13 12:03:00,289.65250000000003,343,High
14290,2314.65,5,915,2010-12-13 10:24:00,2011-11-28 14:02:00,462.93,351,High
15365,2314.32,7,1084,2011-01-28 13:08:00,2011-11-14 08:29:00,330.6171428571429,290,High
17954,2314.13,12,2221,2010-12-03 14:18:00,2011-12-04 14:15:00,192.84416666666667,366,High
13704,2308.06,9,1531,2011-09-12 14:40:00,2011-12-04 15:13:00,256.4511111111111,84,High
15288,2306.52,5,775,2010-12-09 13:59:00,2011-10-27 16:58:00,461.304,323,High
16550,2298.97,5,1540,2010-12-06 13:53:00,2011-08-23 11:12:00,459.794,260,High
15105,2298.93,7,1211,2011-07-28 10:09:00,2011-11-21 16:54:00,328.4185714285714,117,High
13115,2294.78,4,1567,2011-06-08 16:15:00,2011-11-28 12:38:00,573.695,173,High
15704,2293.62,4,1028,2011-05-08 12:42:00,2011-07-22 13:35:00,573.405,76,High
12615,2291.19,4,1376,2011-06-24 13:35:00,2011-12-07 15:02:00,572.7975,167,High
17696,2285.71,8,1756,2010-12-10 09:51:00,2011-11-01 13:43:00,285.71375,327,High
12684,2283.63,7,1985,2011-05-10 12:55:00,2011-12-02 09:53:00,326.23285714285714,206,High
14554,2279.4900000000002,4,1443,2011-10-18 13:04:00,2011-11-29 16:44:00,569.8725000000001,43,High
13994,2274.14,6,932,2011-07-14 18:28:00,2011-12-06 11:05:00,379.0233333333333,145,High
13317,2273.68,6,1035,2010-12-16 09:22:00,2011-10-04 13:35:00,378.94666666666666,293,High
14466,2272.4,7,1006,2010-12-02 13:36:00,2011-11-10 14:07:00,324.62857142857143,344,High
16782,2267.9500000000003,13,705,2010-12-09 11:28:00,2011-11-29 13:20:00,174.45769230769233,356,High
16057,2263.12,7,863,2011-02-28 10:35:00,2011-11-23 15:23:00,323.30285714285714,269,High
16209,2262.62,5,1179,2011-04-07 12:23:00,2011-09-12 11:58:00,452.524,158,High
16293,2248.9900000000002,10,982,2010-12-07 15:02:00,2011-11-18 09:58:00,224.89900000000003,346,High
13700,2248.63,10,2281,2011-01-16 13:18:00,2011-11-13 13:00:00,224.863,301,High
17442,2248.56,6,1496,2011-02-22 13:02:00,2011-11-03 09:17:00,374.76,254,High
14432,2248.5,6,2013,2011-09-11 14:09:00,2011-11-30 08:04:00,374.75,80,High
15235,2247.51,12,1324,2010-12-01 17:22:00,2011-05-06 09:44:00,187.29250000000002,156,High
16735,2247.41,5,1532,2011-01-09 12:53:00,2011-09-22 11:49:00,449.48199999999997,256,High
16771,2242.61,5,1487,2011-01-05 13:57:00,2011-11-06 13:28:00,448.52200000000005,305,High
13527,2242.36,7,1683,2011-01-17 11:17:00,2011-11-06 12:04:00,320.33714285714285,294,High
14211,2241.1,9,1242,2011-02-17 15:50:00,2011-10-17 13:23:00,249.0111111111111,242,High
14560,2237.77,22,1260,2010-12-17 09:22:00,2011-12-02 15:22:00,101.71681818181818,351,High
16076,2234.73,10,1435,2011-05-15 12:31:00,2011-12-06 14:59:00,223.473,206,High
18242,2232.4900000000002,4,1017,2011-05-10 11:20:00,2011-09-28 13:43:00,558.1225000000001,142,High
12783,2225.91,6,624,2011-09-25 15:35:00,2011-12-07 15:56:00,370.98499999999996,74,High
13365,2225.37,2,1247,2011-05-06 12:00:00,2011-11-06 12:36:00,1112.685,185,High
15834,2225.15,4,961,2011-03-07 17:52:00,2011-09-30 14:41:00,556.2875,207,High
15665,2222.21,2,1654,2011-04-10 15:09:00,2011-06-24 14:57:00,1111.105,75,High
14825,2221.01,12,989,2010-12-06 12:30:00,2011-12-06 11:38:00,185.08416666666668,365,High
15811,2218.62,6,1071,2010-12-09 15:29:00,2011-11-17 15:31:00,369.77,344,High
12876,2218.02,2,1941,2011-05-27 13:34:00,2011-10-13 12:26:00,1109.01,139,High
14226,2214.79,5,1296,2011-03-15 15:36:00,2011-11-11 11:34:00,442.95799999999997,241,High
16743,2213.13,7,2035,2010-12-16 12:15:00,2011-11-10 13:13:00,316.1614285714286,330,High
15722,2211.21,5,1023,2011-02-22 12:24:00,2011-11-04 11:43:00,442.242,255,High
12653,2209.85,2,919,2011-02-16 10:53:00,2011-07-14 10:41:00,1104.925,148,High
13862,2209.36,8,1688,2011-01-11 15:13:00,2011-11-21 16:24:00,276.17,315,High
15797,2207.4,4,873,2011-01-24 15:47:00,2011-08-18 17:04:00,551.85,207,High
15179,2206.95,5,1938,2011-01-24 13:48:00,2011-11-21 12:53:00,441.39,301,High
17591,2203.67,7,1000,2010-12-07 15:39:00,2011-09-27 13:42:00,314.81,294,High
15123,2199.31,2,1195,2011-05-17 14:57:00,2011-12-02 13:12:00,1099.655,199,High
13831,2198.45,6,743,2010-12-05 12:13:00,2011-11-23 15:41:00,366.4083333333333,354,High
14700,2195.1,3,1314,2011-04-15 13:16:00,2011-11-07 14:40:00,731.6999999999999,207,High
16628,2188.05,5,1205,2011-04-19 08:55:00,2011-11-10 12:45:00,437.61,206,High
17406,2184.42,3,780,2010-12-08 10:35:00,2011-01-10 15:07:00,728.14,34,High
15394,2183.54,4,910,2010-12-16 12:46:00,2011-11-30 11:49:00,545.885,349,High
12909,2178.67,5,1280,2011-03-31 12:51:00,2011-10-31 12:43:00,435.73400000000004,214,High
12856,2170.78,6,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,361.7966666666667,56,High
12501,2169.39,1,1783,2011-01-07 12:28:00,2011-01-07 12:28:00,2169.39,1,High
14341,2166.98,8,1397,2011-01-25 13:55:00,2011-10-25 15:48:00,270.8725,274,High
12633,2163.98,4,1162,2011-02-25 08:44:00,2011-10-12 11:40:00,540.995,230,High
12935,2160.7,7,1853,2011-01-24 13:58:00,2011-12-07 17:25:00,308.6714285714285,318,High
16456,2158.18,5,1147,2010-12-01 14:11:00,2011-09-01 13:50:00,431.63599999999997,274,High
14407,2157.73,6,1415,2011-03-08 11:59:00,2011-08-24 14:02:00,359.62166666666667,170,High
16379,2157.4,4,1410,2011-09-22 09:33:00,2011-12-05 15:38:00,539.35,75,High
13224,2155.95,2,1518,2011-07-11 14:10:00,2011-10-10 14:55:00,1077.975,92,High
16966,2154.97,7,1981,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571,232,High
17272,2148.63,4,1778,2011-03-22 12:05:00,2011-10-28 16:37:00,537.1575,221,High
14828,2139.76,3,2172,2011-01-07 09:50:00,2011-05-27 10:16:00,713.2533333333334,141,High
12560,2134.01,3,1110,2011-07-19 15:55:00,2011-12-04 13:54:00,711.3366666666667,138,High
13517,2128.42,3,1369,2011-06-13 08:44:00,2011-10-11 11:43:00,709.4733333333334,121,High
18061,2119.41,10,955,2010-12-08 13:03:00,2011-11-18 11:20:00,211.94099999999997,345,High
13632,2118.93,5,1031,2011-04-10 15:07:00,2011-11-15 10:51:00,423.78599999999994,219,High
14360,2118.03,4,1139,2011-09-06 11:58:00,2011-11-08 09:12:00,529.5075,63,High
18008,2116.19,9,1581,2011-01-25 12:26:00,2011-09-30 15:17:00,235.13222222222223,249,High
14691,2114.33,5,707,2011-05-11 09:55:00,2011-11-09 12:30:00,422.866,183,High
13755,2108.06,9,1242,2011-10-07 15:45:00,2011-12-06 12:26:00,234.2288888888889,60,High
14640,2107.38,6,880,2011-04-26 12:31:00,2011-11-15 13:07:00,351.23,204,High
18173,2106.84,4,1220,2011-03-10 11:56:00,2011-09-14 11:26:00,526.71,188,High
18093,2106.52,4,1392,2011-02-10 12:15:00,2011-09-07 15:43:00,526.63,210,High
14461,2103.06,3,766,2011-03-23 12:15:00,2011-07-14 17:11:00,701.02,114,High
15058,2102.54,11,1054,2011-01-31 15:35:00,2011-11-14 14:57:00,191.14,287,High
15815,2100.6,5,1856,2011-03-25 08:43:00,2011-10-07 12:42:00,420.12,197,High
13126,2099.64,8,2143,2010-12-08 11:42:00,2011-12-05 10:00:00,262.455,362,High
12610,2099.54,5,1049,2011-08-05 13:52:00,2011-11-17 09:34:00,419.908,104,High
17861,2097.88,8,1985,2011-01-24 11:34:00,2011-12-06 16:21:00,262.235,317,High
17400,2097.84,5,1088,2010-12-21 17:16:00,2011-08-05 15:38:00,419.56800000000004,227,High
16875,2095.53,5,1069,2011-01-04 10:37:00,2011-10-03 13:39:00,419.10600000000005,273,High
17191,2093.68,7,1166,2010-12-06 14:36:00,2011-11-11 16:58:00,299.09714285714284,341,High
14306,2093.32,2,1075,2011-09-15 10:31:00,2011-10-19 13:23:00,1046.66,35,High
13265,2092.66,5,1740,2011-03-11 09:54:00,2011-10-17 15:02:00,418.532,221,High
17490,2092.32,7,1134,2011-06-16 09:15:00,2011-12-09 09:08:00,298.90285714285716,176,High
13297,2089.85,4,963,2011-10-03 15:08:00,2011-12-02 09:32:00,522.4625,60,High
13571,2088.94,12,1757,2011-03-31 12:43:00,2011-11-27 10:47:00,174.07833333333335,241,High
18044,2088.6,10,1033,2010-12-14 12:25:00,2011-12-05 14:26:00,208.85999999999999,357,High
14810,2085.33,11,1015,2010-12-05 12:08:00,2011-10-30 11:19:00,189.57545454545453,329,High
16954,2085.08,9,1054,2010-12-15 10:41:00,2011-12-09 09:46:00,231.67555555555555,359,High
17768,2081.9,3,1122,2011-06-26 13:46:00,2011-12-01 13:22:00,693.9666666666667,158,High
16407,2079.68,10,1093,2011-01-31 14:02:00,2011-11-27 11:05:00,207.968,300,High
14696,2078.95,7,1630,2010-12-01 15:37:00,2011-12-05 13:43:00,296.99285714285713,369,High
14515,2076.89,6,1110,2011-05-05 12:13:00,2011-11-22 11:37:00,346.1483333333333,201,High
14209,2073.43,6,691,2011-01-11 12:56:00,2011-11-29 10:18:00,345.57166666666666,322,High
18241,2073.09,17,1051,2011-05-06 09:22:00,2011-11-30 12:10:00,121.9464705882353,209,High
18231,2071.77,5,819,2011-02-24 09:08:00,2011-05-31 14:18:00,414.354,97,High
18219,2069.77,10,885,2010-12-06 10:05:00,2011-12-07 11:43:00,206.977,367,High
12948,2064.95,7,1080,2011-03-20 10:17:00,2011-11-23 17:10:00,294.99285714285713,249,High
12928,2062.7000000000003,5,1472,2010-12-15 15:45:00,2011-11-04 14:24:00,412.5400000000001,324,High
16281,2062.06,1,934,2011-09-28 14:57:00,2011-09-28 14:57:00,2062.06,1,High
14409,2059.4500000000003,6,1230,2010-12-06 15:03:00,2011-09-29 18:18:00,343.24166666666673,298,High
12518,2056.89,5,1318,2011-08-21 13:18:00,2011-12-09 10:13:00,411.378,110,High
17667,2055.51,5,1033,2011-02-14 09:24:00,2011-10-04 14:32:00,411.10200000000003,233,High
14188,2054.36,6,1162,2011-02-02 13:46:00,2011-11-09 12:45:00,342.3933333333334,280,High
16150,2053.02,5,1047,2010-12-02 18:27:00,2011-10-28 12:39:00,410.604,330,High
17086,2050.08,6,1859,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68,57,High
17612,2048.45,6,1808,2011-02-15 10:40:00,2011-10-17 14:59:00,341.4083333333333,245,High
14232,2048.07,5,1941,2011-03-20 12:44:00,2011-10-28 11:09:00,409.61400000000003,222,High
18283,2045.53,16,1357,2011-01-06 14:14:00,2011-12-06 12:02:00,127.845625,334,High
13495,2044.8700000000001,5,829,2010-12-06 15:14:00,2011-12-02 11:21:00,408.97400000000005,361,High
17597,2044.3700000000001,1,1176,2011-05-10 11:54:00,2011-05-10 11:54:00,2044.3700000000001,1,High
13450,2043.7199999999998,6,1982,2011-05-05 19:48:00,2011-11-13 11:54:00,340.61999999999995,192,High
14001,2043.0800000000002,3,962,2010-12-01 12:58:00,2011-10-25 10:31:00,681.0266666666668,328,High
12585,2040.1,2,1279,2010-12-23 12:58:00,2011-04-19 13:39:00,1020.05,118,High
17846,2033.1,1,1,2011-09-15 15:20:00,2011-09-15 15:20:00,2033.1,1,High
13630,2031.78,7,1391,2011-02-27 12:49:00,2011-12-04 15:16:00,290.2542857142857,281,High
16358,2027.5,4,1302,2011-06-08 15:05:00,2011-12-08 15:09:00,506.875,184,High
16409,2022.98,5,1304,2011-01-26 14:51:00,2011-11-03 16:45:00,404.596,282,High
14482,2022.81,6,1627,2011-04-14 16:41:00,2011-11-21 13:14:00,337.135,221,High
15341,2020.52,1,812,2011-09-20 09:40:00,2011-09-20 09:40:00,2020.52,1,High
17625,2020.4,4,1180,2011-03-27 12:21:00,2011-11-21 13:36:00,505.1,240,High
13593,2011.88,5,719,2011-01-07 16:32:00,2011-08-23 13:35:00,402.37600000000003,228,High
18069,2009.24,5,1296,2011-01-16 15:50:00,2011-11-13 16:03:00,401.848,302,High
15372,2007.3999999999999,1,2924,2011-07-25 16:39:00,2011-07-25 16:39:00,2007.3999999999999,1,High
16098,2005.63,7,613,2010-12-01 09:45:00,2011-09-13 09:59:00,286.5185714285714,287,High
14217,2004.98,17,689,2010-12-08 13:28:00,2011-12-08 11:53:00,117.94,365,High
14544,2004.3,2,1536,2010-12-13 12:50:00,2011-11-15 15:06:00,1002.15,338,High
17082,2003.85,2,1049,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.925,286,High
16754,2002.4,1,4280,2010-12-02 17:38:00,2010-12-02 17:38:00,2002.4,1,High
18188,2001.04,3,1168,2011-02-22 14:43:00,2011-11-24 16:46:00,667.0133333333333,276,High
13305,2000.86,10,1232,2010-12-02 12:10:00,2011-12-05 15:15:00,200.08599999999998,369,High
16698,1998.0,2,840,2011-03-31 13:33:00,2011-04-27 10:52:00,999.0,27,High
17679,1992.1100000000001,2,729,2011-09-15 10:35:00,2011-10-18 07:43:00,996.0550000000001,33,High
17088,1991.01,4,868,2011-03-31 09:48:00,2011-11-11 14:23:00,497.7525,226,High
17827,1987.33,5,1240,2010-12-10 10:18:00,2011-12-04 15:00:00,397.466,360,High
13590,1981.92,6,1848,2011-02-09 13:25:00,2011-11-28 12:54:00,330.32,292,High
17337,1981.06,4,1247,2011-02-02 17:06:00,2011-07-11 14:55:00,495.265,159,High
14462,1980.57,11,956,2011-01-04 12:45:00,2011-10-04 15:55:00,180.05181818181816,274,High
13725,1980.56,8,806,2011-02-04 12:18:00,2011-10-21 10:03:00,247.57,259,High
17422,1979.37,6,2253,2011-02-16 14:44:00,2011-11-23 13:27:00,329.895,280,High
18204,1975.35,3,1190,2011-05-31 15:26:00,2011-09-29 16:44:00,658.4499999999999,122,High
17090,1974.65,7,903,2010-12-20 13:52:00,2011-12-05 13:44:00,282.09285714285716,350,High
15531,1972.39,2,1085,2011-11-09 17:47:00,2011-12-01 18:43:00,986.195,23,High
16341,1971.87,4,1398,2011-05-22 13:20:00,2011-11-15 09:12:00,492.9675,177,High
12674,1970.6,4,1133,2011-05-16 09:10:00,2011-11-01 12:12:00,492.65,170,High
17790,1964.3,14,835,2010-12-10 10:47:00,2011-11-13 11:30:00,140.30714285714285,339,High
17997,1962.46,8,2273,2011-06-28 17:28:00,2011-09-26 16:13:00,245.3075,90,High
13246,1961.52,6,1587,2011-01-13 13:36:00,2011-11-21 16:50:00,326.92,313,High
14506,1960.65,5,704,2010-12-05 14:25:00,2011-11-22 13:02:00,392.13,352,High
14498,1957.32,5,1098,2010-12-13 11:29:00,2011-10-28 12:09:00,391.464,320,High
12853,1957.1000000000001,6,800,2011-01-28 10:28:00,2011-07-28 11:29:00,326.18333333333334,182,High
15493,1953.41,5,551,2011-03-14 11:44:00,2011-11-07 12:04:00,390.682,239,High
17554,1952.45,5,1763,2011-07-14 20:01:00,2011-12-08 14:15:00,390.49,147,High
17218,1951.97,10,955,2010-12-06 15:25:00,2011-12-05 13:52:00,195.197,364,High
14533,1949.72,7,4019,2010-12-22 11:07:00,2011-11-15 12:05:00,278.5314285714286,329,High
15814,1945.33,4,1271,2011-10-20 09:04:00,2011-11-23 08:17:00,486.3325,34,High
14418,1937.25,3,1711,2011-08-23 17:18:00,2011-12-06 11:39:00,645.75,105,High
15864,1936.3200000000002,6,1192,2011-01-27 16:43:00,2011-11-17 13:32:00,322.72,294,High
15157,1936.07,3,2392,2010-12-16 13:44:00,2011-12-06 11:28:00,645.3566666666667,355,High
15351,1934.66,7,742,2010-12-05 11:49:00,2011-11-27 12:52:00,276.38,358,High
12528,1933.48,6,756,2011-01-31 09:05:00,2011-11-30 14:40:00,322.24666666666667,304,High
14655,1932.23,4,1089,2011-05-01 14:59:00,2011-12-01 16:28:00,483.0575,215,High
13094,1927.3200000000002,12,1716,2010-12-06 10:34:00,2011-11-18 14:07:00,160.61,348,High
14653,1926.65,7,945,2011-01-05 13:40:00,2011-12-08 13:45:00,275.2357142857143,338,High
15518,1921.55,8,1263,2011-01-11 12:55:00,2011-10-06 13:05:00,240.19375,269,High
14978,1921.3700000000001,5,523,2011-01-13 12:03:00,2011-09-28 13:07:00,384.274,259,High
14285,1910.01,4,541,2011-06-16 12:36:00,2011-11-18 14:50:00,477.5025,156,High
17228,1906.09,8,1532,2010-12-02 16:00:00,2011-11-24 10:24:00,238.26125,357,High
16983,1905.87,7,1335,2010-12-05 12:34:00,2011-11-27 12:10:00,272.26714285714286,357,High
14210,1905.8400000000001,6,760,2010-12-03 12:43:00,2011-08-26 12:36:00,317.64000000000004,266,High
15819,1905.45,4,1357,2011-03-08 09:45:00,2011-10-21 14:50:00,476.3625,228,High
16942,1904.99,9,805,2011-04-26 11:59:00,2011-11-27 12:40:00,211.66555555555556,216,High
14250,1904.05,3,1200,2011-09-11 13:44:00,2011-12-02 14:30:00,634.6833333333333,83,High
12762,1898.52,2,1227,2011-11-14 14:23:00,2011-12-02 10:23:00,949.26,18,High
14730,1897.57,8,1078,2011-03-08 12:49:00,2011-12-08 14:39:00,237.19625,276,High
14934,1890.94,2,1042,2011-03-02 11:48:00,2011-09-19 10:10:00,945.47,201,High
12371,1887.96,2,591,2011-10-11 10:43:00,2011-10-26 10:16:00,943.98,15,High
15641,1887.2,4,1562,2010-12-15 14:45:00,2011-08-26 14:04:00,471.8,254,High
16170,1885.05,6,1770,2011-04-05 13:42:00,2011-10-20 08:21:00,314.175,198,High
13890,1883.8100000000002,10,831,2010-12-16 09:31:00,2011-12-08 15:36:00,188.38100000000003,358,High
16128,1880.22,5,988,2011-03-02 12:21:00,2011-11-22 11:14:00,376.044,265,High
17738,1879.05,4,1029,2011-03-02 16:26:00,2011-11-20 15:05:00,469.7625,263,High
17368,1878.87,8,1377,2011-01-06 11:57:00,2011-11-16 15:26:00,234.85875,315,High
15367,1877.59,4,1057,2011-03-09 13:53:00,2011-10-13 14:13:00,469.3975,219,High
17463,1875.86,5,1086,2011-01-30 15:48:00,2011-11-23 13:40:00,375.17199999999997,297,High
16986,1873.2,2,1040,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,1,High
13982,1871.81,4,1136,2010-12-09 13:57:00,2011-10-31 16:24:00,467.9525,327,High
15021,1871.77,9,819,2010-12-08 12:17:00,2011-12-01 11:53:00,207.97444444444443,358,High
17469,1870.97,5,787,2011-05-19 08:55:00,2011-11-23 13:15:00,374.194,189,High
16841,1869.82,6,2250,2011-02-25 12:40:00,2011-11-03 11:51:00,311.63666666666666,251,High
17870,1865.89,12,1351,2010-12-08 08:12:00,2011-12-07 15:07:00,155.49083333333334,365,High
16426,1863.76,10,1215,2011-03-08 15:45:00,2011-12-07 14:01:00,186.376,274,High
16201,1863.47,4,1286,2011-08-22 10:47:00,2011-12-06 16:02:00,465.8675,107,High
14887,1862.0,1,1100,2011-09-21 15:32:00,2011-09-21 15:32:00,1862.0,1,High
12423,1859.31,8,1339,2010-12-21 10:54:00,2011-12-09 10:10:00,232.41375,353,High
14305,1858.96,3,1089,2011-07-27 14:14:00,2011-09-29 15:29:00,619.6533333333333,65,High
12963,1856.63,8,881,2010-12-09 09:14:00,2011-12-01 12:55:00,232.07875,358,High
17293,1854.06,9,1135,2010-12-13 14:55:00,2011-12-01 14:37:00,206.00666666666666,353,High
14472,1852.67,8,1135,2010-12-19 14:03:00,2011-08-28 11:01:00,231.58375,252,High
16979,1852.0,6,865,2011-02-15 09:20:00,2011-12-06 12:21:00,308.6666666666667,295,High
12383,1850.56,5,1532,2010-12-22 14:28:00,2011-06-08 08:02:00,370.11199999999997,168,High
17873,1848.96,5,1035,2010-12-01 14:54:00,2011-09-20 16:41:00,369.79200000000003,294,High
12381,1845.31,5,808,2011-08-12 09:57:00,2011-12-05 12:44:00,369.062,116,High
17519,1844.02,6,1236,2010-12-06 15:18:00,2011-11-22 16:43:00,307.33666666666664,352,High
14524,1843.83,9,669,2010-12-14 11:01:00,2011-11-08 12:29:00,204.87,330,High
18180,1843.75,6,1721,2011-07-20 08:59:00,2011-12-05 08:39:00,307.2916666666667,138,High
12950,1843.0,3,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,614.3333333333334,22,High
16102,1842.14,3,942,2011-08-03 12:50:00,2011-10-28 13:19:00,614.0466666666667,87,High
16455,1841.18,7,988,2010-12-03 16:44:00,2011-10-07 12:17:00,263.0257142857143,308,High
14113,1840.42,4,745,2010-12-20 12:14:00,2011-12-06 12:18:00,460.105,352,High
14216,1839.3,4,594,2011-11-02 10:51:00,2011-12-06 14:56:00,459.825,35,High
13924,1838.8500000000001,6,1575,2011-09-28 15:07:00,2011-12-08 09:39:00,306.475,71,High
17015,1838.6100000000001,3,1978,2011-06-07 13:19:00,2011-11-11 10:45:00,612.87,157,High
14459,1837.92,1,760,2011-07-07 13:35:00,2011-07-07 13:35:00,1837.92,1,High
18287,1837.28,3,1586,2011-05-22 10:39:00,2011-10-28 09:29:00,612.4266666666666,159,High
13650,1836.34,6,922,2011-03-17 12:37:00,2011-11-23 12:22:00,306.0566666666667,251,High
15827,1836.0900000000001,14,882,2010-12-02 13:06:00,2011-09-27 15:35:00,131.14928571428572,300,High
14665,1835.7,5,740,2011-02-02 09:08:00,2011-10-10 09:14:00,367.14,251,High
13421,1833.71,2,1128,2011-02-22 15:46:00,2011-10-30 14:21:00,916.855,250,High
16152,1829.04,1,642,2011-03-16 09:47:00,2011-03-16 09:47:00,1829.04,1,High
15203,1827.8,6,1753,2011-02-01 12:29:00,2011-11-14 08:16:00,304.6333333333333,286,High
17702,1824.37,4,1353,2011-05-17 16:23:00,2011-11-09 16:03:00,456.0925,176,High
16153,1824.23,5,1073,2010-12-20 09:22:00,2011-10-21 10:50:00,364.846,306,High
17705,1823.52,9,963,2011-02-11 10:57:00,2011-12-06 13:45:00,202.61333333333334,299,High
16169,1822.97,4,1325,2011-09-25 11:33:00,2011-12-01 15:28:00,455.7425,68,High
17828,1820.09,4,667,2011-06-08 08:31:00,2011-11-17 08:41:00,455.0225,163,High
13048,1819.41,4,1228,2011-01-16 14:36:00,2011-11-25 13:23:00,454.8525,313,High
17787,1817.54,4,896,2010-12-03 13:43:00,2011-07-10 11:24:00,454.385,219,High
17629,1814.12,8,1629,2010-12-15 09:58:00,2011-12-04 10:56:00,226.765,355,High
15260,1810.77,7,885,2010-12-02 12:09:00,2011-08-31 13:55:00,258.68142857142857,273,High
16474,1810.65,7,909,2011-07-17 14:51:00,2011-12-02 13:02:00,258.6642857142857,138,High
13481,1804.56,5,1142,2011-03-28 09:07:00,2011-10-25 09:07:00,360.912,212,High
17663,1802.91,7,797,2011-02-25 14:11:00,2011-11-14 08:56:00,257.55857142857144,262,High
15812,1801.14,5,922,2011-01-26 12:12:00,2011-08-24 14:19:00,360.228,211,High
16249,1800.07,5,950,2011-04-14 13:50:00,2011-10-18 10:07:00,360.014,187,High
13562,1799.33,3,757,2011-04-08 12:42:00,2011-09-19 10:51:00,599.7766666666666,164,High
13196,1797.78,4,1224,2011-03-22 14:24:00,2011-11-28 13:54:00,449.445,251,High
17648,1797.5,4,487,2011-04-04 10:29:00,2011-10-10 09:41:00,449.375,189,High
12348,1797.24,4,2341,2010-12-16 19:09:00,2011-09-25 13:13:00,449.31,283,High
18235,1796.48,3,1578,2011-05-06 13:35:00,2011-09-29 08:27:00,598.8266666666667,146,High
13134,1793.58,4,1059,2011-04-13 12:57:00,2011-09-15 10:35:00,448.395,155,High
18179,1793.17,6,1360,2011-01-07 14:22:00,2011-11-30 16:23:00,298.8616666666667,328,High
18122,1793.06,6,1225,2011-07-12 11:37:00,2011-12-01 13:08:00,298.8433333333333,143,High
13510,1791.56,4,1386,2011-06-09 09:32:00,2011-12-08 13:46:00,447.89,183,High
12523,1789.77,11,865,2011-01-12 09:43:00,2011-11-20 12:55:00,162.70636363636365,313,High
14215,1789.72,6,1358,2010-12-06 15:34:00,2011-11-28 12:19:00,298.2866666666667,357,High
14621,1788.3600000000001,5,993,2010-12-16 13:00:00,2011-12-08 16:22:00,357.672,358,High
13875,1786.79,5,1316,2011-02-11 15:39:00,2011-10-17 09:36:00,357.358,248,High
14608,1785.15,4,437,2010-12-12 14:49:00,2011-12-05 16:52:00,446.2875,359,High
14935,1784.71,1,935,2011-02-15 14:44:00,2011-02-15 14:44:00,1784.71,1,High
15220,1778.96,6,1393,2011-03-04 10:24:00,2011-10-19 12:39:00,296.49333333333334,230,High
12645,1775.18,4,1084,2011-01-27 13:08:00,2011-11-06 12:38:00,443.795,283,High
17092,1774.03,4,1130,2011-03-07 14:51:00,2011-10-20 19:51:00,443.5075,228,High
15594,1771.78,5,983,2011-04-19 10:08:00,2011-11-24 08:53:00,354.356,219,High
15473,1771.2,7,672,2011-10-10 11:12:00,2011-11-25 15:15:00,253.02857142857144,47,High
16681,1770.34,6,1407,2011-03-31 13:46:00,2011-09-28 11:11:00,295.0566666666667,181,High
16719,1770.22,7,1175,2010-12-06 12:06:00,2011-11-25 09:27:00,252.88857142857142,354,High
13456,1766.72,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00,294.4533333333333,190,High
16751,1764.72,1,1031,2011-11-09 10:48:00,2011-11-09 10:48:00,1764.72,1,High
12424,1760.96,2,740,2011-06-30 12:06:00,2011-06-30 12:06:00,880.48,1,High
12823,1759.5,5,230,2011-02-16 12:15:00,2011-09-26 07:35:00,351.9,222,High
12349,1757.55,1,631,2011-11-21 09:51:00,2011-11-21 09:51:00,1757.55,1,High
15241,1756.44,8,1818,2011-03-01 11:02:00,2011-10-04 09:05:00,219.555,217,High
16359,1750.92,9,1183,2011-01-12 10:49:00,2011-12-02 17:04:00,194.54666666666668,325,High
13808,1747.66,5,782,2011-09-04 12:07:00,2011-12-04 12:18:00,349.53200000000004,92,High
15067,1744.76,3,954,2011-03-02 12:10:00,2011-09-22 13:20:00,581.5866666666667,205,High
15950,1744.71,4,719,2010-12-15 11:56:00,2011-11-08 11:09:00,436.1775,328,High
16380,1743.1499999999999,1,1428,2011-10-09 15:40:00,2011-10-09 15:40:00,1743.1499999999999,1,High
13157,1741.22,4,1439,2011-02-14 14:03:00,2011-10-21 13:50:00,435.305,249,High
14595,1740.6,6,978,2011-01-30 13:36:00,2011-11-20 12:12:00,290.09999999999997,294,High
17930,1740.48,5,1594,2011-04-14 15:46:00,2011-11-04 10:23:00,348.096,204,High
17353,1740.0,2,1200,2011-07-08 16:17:00,2011-08-02 17:19:00,870.0,26,High
